log10c0,K,deltaE,id
0.6000000000000001,[1;1.090820184445032],[0;0.05],48135
-2.85,[1;1.090057680667851],[0;0.05],2293
2.1,[1;335.5778166060658],[0;1],69940
-1.8,[1;3.906142544829718],[0;1],17491
1.35,[1;55.0885553981645],[0;1],59795
-1.5,[1;1.24469018152635],[0;0.05],20822
-2.4,[1;3.675891351953108],[0;1],9447
3,[1;1212.452959876708],[0;1],81475
-0.6000000000000001,[1;1.39123949531167],[0;1],33076
-2.85,[1;1.159592553598749],[0;0.05],2530
-2.85,[1;5.353699581706445],[0;1],3729
2.7,[1;156.7486013231646],[0;1],77166
3,[1;51.96847612231935],[0;0.05],80409
-1.8,[1;1.049216524814799],[0;0.05],16166
-3,[1;1.097122740684143],[0;0.05],316
0.8999999999999999,[1;14.75424829112117],[0;1],53506
-1.65,[1;5.215749851561961],[0;1],19712
-0.6000000000000001,[1;1.060047050775552],[0;0.05],32197
-2.7,[1;3.652422466244975],[0;1],5441
0.8999999999999999,[1;4.019491980637198],[0;1],53140
0.75,[1;12.33304086151404],[0;1],51539
1.8,[1;163.6138444664407],[0;1],65896
-2.85,[1;1.276657592836843],[0;0.05],2929
0.75,[1;11.05119858467445],[0;1],51482
-0.6000000000000001,[1;6.787037330738594],[0;1],33889
-2.7,[1;1.263203069404995],[0;0.05],4885
1.05,[1;3.298752181580551],[0;1],55098
-2.7,[1;1.121763748019144],[0;0.05],4403
-0.6000000000000001,[1;3.548231249941129],[0;1],33401
-1.8,[1;1.141155064173666],[0;0.05],16476
-1.35,[1;1.257930189697206],[0;0.05],22863
-0.45,[1;2.659056256277663],[0;1],35258
0.15,[1;6.717385860801325],[0;1],43595
-3,[1;5.406005240901075],[0;1],1738
-1.65,[1;6.57154661457266],[0;1],19940
1.95,[1;7.812663464371701],[0;0.05],66557
-0.3,[1;1.244882261381285],[0;0.05],36684
0.6000000000000001,[1;1.770984716914581],[0;0.05],48906
-0.15,[1;4.106468846473724],[0;1],39412
1.35,[1;25.23713470788933],[0;1],59380
2.55,[1;863.8682101362808],[0;1],75879
-0.3,[1;1.224227958887124],[0;0.05],36628
2.25,[1;224.2528649163143],[0;1],71476
-0.8999999999999999,[1;6.360047859627945],[0;1],29869
3,[1;101.9101698542028],[0;0.05],80747
0.15,[1;6.989187337307831],[0;1],43622
1.2,[1;3.466322740125507],[0;0.05],56977
0,[1;1.21899396063824],[0;0.05],40519
-2.7,[1;5.64783197957234],[0;1],5781
2.4,[1;365.3883927293087],[0;1],73545
-0.15,[1;8.08390773644631],[0;1],39910
-1.35,[1;1.259736109142476],[0;0.05],22869
-1.5,[1;5.857905528925091],[0;1],21817
2.25,[1;395.0274633895041],[0;1],71798
-1.5,[1;6.300648782015312],[0;1],21891
-2.25,[1;1.296557169402935],[0;0.05],10999
-2.25,[1;3.065376737725963],[0;1],11345
-1.5,[1;1.268931540814306],[0;1],21050
2.25,[1;27.01260833044091],[0;0.05],71035
-2.1,[1;1.071505116996591],[0;0.05],12238
1.35,[1;2.269401642749214],[0;0.05],58395
2.7,[1;409.0351761408875],[0;1],77336
2.4,[1;11.07956846538556],[0;0.05],72326
0.3,[1;8.495636565536993],[0;1],45665
-2.4,[1;2.420321527064384],[0;1],9234
0.45,[1;1.135001476831196],[0;0.05],46220
1.8,[1;2.017109407404163],[0;0.05],64154
0.15,[1;10.21053816997753],[0;1],43942
-1.35,[1;4.840282598897606],[0;1],23645
2.4,[1;28.18072367802126],[0;0.05],72784
0.3,[1;1.281668206486471],[0;0.05],44506
1.95,[1;1.980331111690264],[0;0.05],66123
1.65,[1;6.719003073758668],[0;0.05],62877
-3,[1;6.857217844108003],[0;1],1986
-1.2,[1;5.404072167608955],[0;1],25734
0.3,[1;1.540971963371069],[0;0.05],44946
2.25,[1;525.495013775854],[0;1],72044
0.75,[1;1.962448956626174],[0;0.05],50890
2.4,[1;32.69871446563899],[0;0.05],72905
-1.5,[1;1.121140881846444],[0;0.05],20409
0,[1;2.043749724047335],[0;1],41143
-2.1,[1;1.22784460607404],[0;0.05],12767
0.75,[1;2.09625529955943],[0;0.05],51009
-0.45,[1;1.236743256033947],[0;0.05],34700
-1.05,[1;3.639092171748045],[0;1],27440
-0.6000000000000001,[1;4.822515609599148],[0;1],33593
0.6000000000000001,[1;1.16227715867335],[0;0.05],48216
0.8999999999999999,[1;1.074716767318039],[0;0.05],52087
-2.7,[1;1.223001436562959],[0;0.05],4748
-2.4,[1;6.947446529480066],[0;1],10002
0.15,[1;8.328061277136175],[0;1],43755
2.1,[1;6.487638830364729],[0;0.05],68343
1.2,[1;3.518968558384337],[0;0.05],56997
-1.05,[1;6.19851521044664],[0;1],27856
1.95,[1;5.581863532240091],[0;0.05],66391
1.2,[1;26.95171149558982],[0;1],57534
-1.2,[1;3.484369523521671],[0;1],25418
1.2,[1;16.10667293427093],[0;1],57328
-2.25,[1;1.198585068035724],[0;0.05],10667
1.05,[1;14.9584092359976],[0;1],55397
-0.15,[1;3.691153942299879],[0;1],39360
-2.4,[1;1.092236974802043],[0;0.05],8305
-0.15,[1;6.726147472801049],[0;1],39740
-0.45,[1;3.832446093938649],[0;1],35427
-1.95,[1;6.125006067232753],[0;1],15865
0.8999999999999999,[1;1.99860972846625],[0;0.05],52717
0.75,[1;1.908476650232928],[0;0.05],50842
-0.6000000000000001,[1;5.287098449057801],[0;1],33663
0,[1;1.295539106732156],[0;0.05],40692
-1.05,[1;7.07216442077164],[0;1],27998
-1.2,[1;1.266069921554052],[0;0.05],24884
1.35,[1;47.89544197882109],[0;1],59695
2.85,[1;145.378133484571],[0;1],79132
2.1,[1;4.733550850508544],[0;0.05],68250
-1.05,[1;5.83552011601583],[0;1],27797
2.55,[1;52.93047923210992],[0;0.05],75045
-2.1,[1;1.294045070258063],[0;0.05],12991
0,[1;1.108822045162027],[0;0.05],40270
3,[1;1156.305493550922],[0;1],81456
1.8,[1;163.4218449302486],[0;1],65895
0.3,[1;6.668723732940959],[0;1],45510
-1.05,[1;5.189511897113539],[0;1],27692
-1.2,[1;6.199898263733749],[0;1],25865
1.65,[1;38.84672127545102],[0;1],63322
-1.35,[1;1.037608017374363],[0;0.05],22131
0.8999999999999999,[1;25.19570524885968],[0;1],53862
1.95,[1;8.081434540532136],[0;0.05],66577
-0.75,[1;2.033160008487546],[0;1],31176
-0.75,[1;4.748469015629888],[0;1],31599
-3,[1;3.539324513388939],[0;1],1419
0.45,[1;3.031948702764893],[0;1],47174
-1.2,[1;1.137583494584286],[0;0.05],24461
0.75,[1;6.351110236262591],[0;1],51273
0.3,[1;3.215269152614262],[0;1],45217
-1.5,[1;5.630550885446331],[0;1],21779
-2.85,[1;2.87743659631919],[0;1],3307
0.75,[1;1.397988585596808],[0;0.05],50388
-1.35,[1;1.10171815768142],[0;0.05],22344
2.1,[1;9.958092467929653],[0;0.05],68527
-2.1,[1;1.06588989905241],[0;0.05],12219
1.5,[1;1.331966953650955],[0;0.05],60111
-1.2,[1;1.333816561474521],[0;1],25064
0.3,[1;7.552713813229362],[0;1],45585
-1.2,[1;1.205319837880404],[0;0.05],24684
0.8999999999999999,[1;1.81974683504622],[0;1],53065
2.85,[1;8.428304655437735],[0;0.05],78133
-1.5,[1;3.297174281322202],[0;1],21389
-1.2,[1;1.068935900033064],[0;0.05],24235
-2.25,[1;6.411773212136127],[0;1],11912
2.55,[1;20.0447429847451],[0;0.05],74420
-0.8999999999999999,[1;1.314028902443144],[0;0.05],29015
0.45,[1;1.542246495768668],[0;0.05],46793
-1.35,[1;1.181780586421688],[0;0.05],22610
-2.1,[1;1.043133489489152],[0;0.05],12142
-2.85,[1;1.048395436126976],[0;0.05],2151
-2.55,[1;1.058881314308697],[0;0.05],6190
-2.85,[1;3.2236439805321],[0;1],3366
-0.15,[1;1.007567178338761],[0;0.05],38041
3,[1;189.978046786076],[0;1],81129
-2.55,[1;1.020304245707195],[0;0.05],6059
-1.05,[1;1.036283867597587],[0;0.05],26128
-2.85,[1;5.042699728091458],[0;1],3676
0.3,[1;8.259905877460085],[0;1],45645
0.6000000000000001,[1;1.594547743511326],[0;0.05],48706
0.3,[1;1.222146207747052],[0;0.05],44405
0.45,[1;5.149907090956282],[0;1],47323
3,[1;135.0076236883505],[0;0.05],80971
2.4,[1;696.2098669300777],[0;1],73988
3,[1;2450.652348850624],[0;1],81894
0,[1;1.12829017480441],[0;0.05],40314
-0.6000000000000001,[1;1.130730011350332],[0;0.05],32410
-1.95,[1;3.846434247984901],[0;1],15480
-2.1,[1;1.123825323443483],[0;1],13018
-3,[1;3.820204372074151],[0;1],1467
1.5,[1;1.208004610199016],[0;0.05],60086
-0.75,[1;4.985978314126973],[0;1],31636
2.85,[1;1035.319553623612],[0;1],79557
2.25,[1;25.89975985739212],[0;1],71102
-1.5,[1;6.665612814968059],[0;1],21952
1.95,[1;3.7945358757732],[0;0.05],66258
-1.2,[1;2.384793009028637],[0;1],25237
-0.45,[1;1.68007420237116],[0;1],35117
-2.25,[1;3.466708237302491],[0;1],11413
0.15,[1;7.91532570170037],[0;1],43714
-2.25,[1;6.42357707977073],[0;1],11914
3,[1;934.6707580543977],[0;1],81381
0.45,[1;1.358168904311765],[0;0.05],46534
-2.4,[1;1.161204894760719],[0;0.05],8539
1.2,[1;36.63854205521445],[0;1],57718
0,[1;8.822198499531641],[0;1],41909
-0.6000000000000001,[1;1.517340551736161],[0;1],33095
-1.35,[1;1.237463102650822],[0;0.05],22795
1.95,[1;247.9869526655332],[0;1],67970
1.05,[1;2.121021729493609],[0;0.05],54613
2.4,[1;27.20991574018604],[0;0.05],72758
2.4,[1;22.54256988520905],[0;0.05],72633
2.4,[1;525.1983148037209],[0;1],73759
-2.4,[1;5.579877518333662],[0;1],9770
0,[1;8.503629105383554],[0;1],41873
-2.1,[1;3.795486913727303],[0;1],13470
-2.55,[1;1.185508333382329],[0;0.05],6620
2.85,[1;82.34579202228041],[0;0.05],78839
-1.8,[1;1.086881668358593],[0;0.05],16293
2.25,[1;480.4147626260989],[0;1],71959
1.5,[1;82.21508489370549],[0;1],61864
1.5,[1;1.148502685342085],[0;0.05],60074
-1.2,[1;6.849924159041786],[0;1],25972
-2.7,[1;1.211557176118875],[0;0.05],4709
1.95,[1;152.3044495524184],[0;1],67614
-3,[1;1.273842985106922],[0;0.05],920
1.5,[1;47.20811910287797],[0;1],61511
-2.7,[1;1.174583411607221],[0;0.05],4583
-2.1,[1;4.847601433794825],[0;1],13648
-0.15,[1;1.14613859348138],[0;0.05],38388
0.45,[1;1.54011432289465],[0;0.05],46790
-2.4,[1;3.876310948414219],[0;1],9481
1.95,[1;12.50271874337129],[0;0.05],66906
-1.2,[1;1.168262286839479],[0;0.05],24562
0.15,[1;4.351706343059513],[0;1],43360
-0.45,[1;7.095719606960325],[0;1],35897
-0.8999999999999999,[1;1.027537363956763],[0;0.05],28100
1.8,[1;172.8298222036622],[0;1],65944
-1.8,[1;1.177633903983797],[0;0.05],16599
-0.6000000000000001,[1;7.238346374784143],[0;1],33957
0,[1;3.194139202915429],[0;1],41273
-3,[1;1.212400516019532],[0;0.05],710
1.5,[1;1.108834735437465],[0;0.05],60066
0,[1;4.618852326744376],[0;1],41434
2.85,[1;1600.694102888414],[0;1],79827
2.85,[1;81.50820009744366],[0;0.05],78831
-1.35,[1;1.273280504981995],[0;0.05],22914
-1.05,[1;5.534049613861427],[0;1],27748
-2.55,[1;1.124550675363162],[0;0.05],6413
2.85,[1;29.05400580454256],[0;0.05],78330
2.4,[1;18.02457909759132],[0;0.05],72512
-2.85,[1;1.243503834857132],[0;0.05],2816
0.8999999999999999,[1;22.93730023271961],[0;1],53785
1.2,[1;3.050420775880753],[0;0.05],56819
1.05,[1;2.518775916634258],[0;0.05],54817
-3,[1;1.017832697242797],[0;0.05],45
-2.1,[1;1.24764563777194],[0;0.05],12834
1.05,[1;1.779811029740602],[0;0.05],54438
1.65,[1;2.472503891813643],[0;0.05],62260
-1.8,[1;6.367722792180036],[0;1],17906
-0.3,[1;4.923942395758108],[0;1],37553
1.35,[1;63.64836036718316],[0;1],59914
0,[1;8.866444248718876],[0;1],41914
-3,[1;2.802014884340259],[0;1],1293
-3,[1;6.465156374693229],[0;1],1919
-1.65,[1;1.252710155644876],[0;0.05],18852
-1.8,[1;1.260971741273609],[0;0.05],16880
-2.25,[1;1.049561239148851],[0;0.05],10162
-1.35,[1;1.211879243842842],[0;0.05],22710
2.85,[1;871.9891282804465],[0;1],79479
-2.85,[1;1.225313277381539],[0;0.05],2754
-2.55,[1;2.47799735467418],[0;1],7242
1.2,[1;30.95279368326086],[0;1],57610
-1.5,[1;2.028774691388061],[0;1],21177
3,[1;2137.40858934887],[0;1],81788
-1.35,[1;4.593473608044149],[0;1],23604
2.25,[1;9.404792587242467],[0;0.05],70371
0.75,[1;19.23699838765011],[0;1],51846
0.75,[1;12.13064471253937],[0;1],51530
-2.7,[1;3.429406108873092],[0;1],5403
-0.45,[1;1.211400812794524],[0;0.05],34627
0.8999999999999999,[1;2.252313668591076],[0;0.05],52890
1.65,[1;71.74504556993597],[0;1],63561
-1.8,[1;4.784007307740192],[0;1],17639
0.6000000000000001,[1;10.84428597874875],[0;1],49591
-3,[1;1.294323808136052],[0;0.05],990
-1.5,[1;6.169022409474975],[0;1],21869
1.5,[1;59.3068438237872],[0;1],61633
-2.85,[1;1.204775551199417],[0;0.05],2684
-2.4,[1;5.308721593709807],[0;1],9724
-0.8999999999999999,[1;6.071990793608851],[0;1],29823
1.2,[1;1.252566082341724],[0;0.05],56136
-2.7,[1;1.11501456878289],[0;0.05],4380
-1.95,[1;1.040525776578302],[0;0.05],14135
3,[1;149.6355162311211],[0;0.05],81070
1.5,[1;1.401385865984041],[0;0.05],60125
2.4,[1;479.6450192591454],[0;1],73698
-1.35,[1;1.106232956294593],[0;0.05],22359
-1.65,[1;5.477394840914903],[0;1],19756
-1.05,[1;1.176559937987798],[0;0.05],26584
-0.3,[1;1.217220249112319],[0;0.05],36609
-1.35,[1;1.181479599847477],[0;0.05],22609
-0.6000000000000001,[1;6.315817593573389],[0;1],33818
-0.45,[1;7.678942958223775],[0;1],35981
2.4,[1;702.9308449612446],[0;1],73997
-2.85,[1;1.274897216306947],[0;0.05],2923
-3,[1;1.173194369078055],[0;0.05],576
-2.7,[1;1.009962126757714],[0;0.05],4022
-0.75,[1;5.801212933292639],[0;1],31763
-1.2,[1;2.858643661683093],[0;1],25315
1.5,[1;4.088889472022075],[0;0.05],60667
-0.6000000000000001,[1;1.069338707564725],[0;0.05],32225
1.2,[1;25.00381622001312],[0;1],57497
-0.75,[1;1.160783894328443],[0;0.05],30515
2.4,[1;111.4847782185604],[0;1],73205
-2.85,[1;6.949774302145622],[0;1],4001
2.25,[1;293.729487276525],[0;1],71607
-2.55,[1;6.859881177501263],[0;1],7986
0.15,[1;3.546368634892088],[0;1],43280
0.45,[1;1.447009440729189],[0;0.05],46659
1.05,[1;1.442499880841914],[0;0.05],54265
-0.3,[1;7.940945867226609],[0;1],37962
1.95,[1;8.511468262388833],[0;0.05],66609
-0.8999999999999999,[1;1.297747416102934],[0;0.05],28963
0.75,[1;1.58576723492331],[0;0.05],50555
1.5,[1;2.427794069766094],[0;0.05],60332
-1.8,[1;1.21262986412685],[0;0.05],16717
0.45,[1;4.140678597254345],[0;1],47252
-2.1,[1;1.124701918573038],[0;0.05],12418
-1.95,[1;1.615209375630512],[0;1],15103
0.45,[1;1.287096475177826],[0;0.05],46434
0.8999999999999999,[1;26.69153194786155],[0;1],53913
-2.55,[1;1.841917444908958],[0;1],7134
-0.6000000000000001,[1;1.221987354815425],[0;0.05],32685
1.65,[1;5.721041353528476],[0;0.05],62732
-3,[1;1.258336076242009],[0;0.05],867
-1.05,[1;6.432308661096991],[0;1],27894
-1.05,[1;2.728528206057199],[0;1],27292
1.8,[1;7.671495748261957],[0;0.05],64743
2.1,[1;297.8554944586209],[0;1],69840
0.75,[1;2.008550301670405],[0;0.05],50931
0.8999999999999999,[1;1.624653053715784],[0;0.05],52462
2.85,[1;472.0389841709012],[0;1],79288
-0.3,[1;6.650051961341553],[0;1],37787
-1.35,[1;1.052958332659152],[0;0.05],22182
-0.3,[1;4.319066394143396],[0;1],37471
-2.55,[1;2.972726173380464],[0;1],7326
-2.7,[1;5.096159937652421],[0;1],5687
0.45,[1;1.066061220571275],[0;0.05],46123
-1.65,[1;1.140024415912189],[0;0.05],18473
0.45,[1;9.755400498835543],[0;1],47647
1.2,[1;4.47194709906959],[0;1],57107
1.35,[1;28.61789801498074],[0;1],59427
-1.05,[1;6.284649639633612],[0;1],27870
-0.8999999999999999,[1;1.13524565820738],[0;0.05],28444
-1.5,[1;1.147765307201194],[0;0.05],20498
1.95,[1;267.069699072924],[0;1],68041
-2.4,[1;6.534817948530721],[0;1],9932
0,[1;1.411020512110837],[0;0.05],40953
-2.1,[1;1.150118168215119],[0;0.05],12504
-0.8999999999999999,[1;1.038809162192292],[0;0.05],28136
1.65,[1;47.93161417685691],[0;1],63388
1.05,[1;26.61806629041465],[0;1],55696
1.35,[1;1.237189867073434],[0;0.05],58108
-2.7,[1;1.220067010808066],[0;0.05],4738
-1.8,[1;1.244066913068914],[0;0.05],16823
1.8,[1;1.969109523356134],[0;0.05],64149
-1.8,[1;1.10912486336477],[0;0.05],16368
1.05,[1;17.25914424004645],[0;1],55456
-0.45,[1;1.213830910091455],[0;0.05],34634
-2.25,[1;3.183415414072],[0;1],11365
-3,[1;1.260384158544922],[0;0.05],874
1.8,[1;34.39815660914711],[0;1],65223
2.25,[1;321.838349758137],[0;1],71660
-1.05,[1;1.049204031975633],[0;0.05],26170
-1.35,[1;1.157099687336342],[0;0.05],22528
-0.8999999999999999,[1;1.12898354807653],[0;0.05],28424
0,[1;1.062364008515431],[0;0.05],40165
2.55,[1;938.5846028902937],[0;1],75950
2.4,[1;411.6884636106804],[0;1],73607
0.75,[1;1.7296933853053],[0;0.05],50683
-0.75,[1;1.018278315230192],[0;0.05],30071
-1.05,[1;1.150719609231707],[0;0.05],26500
1.2,[1;2.576608411551288],[0;0.05],56639
-0.75,[1;1.099801777146759],[0;0.05],30325
2.4,[1;493.8337506582754],[0;1],73717
2.7,[1;44.03334860686954],[0;0.05],76640
-3,[1;1.008470035286623],[0;0.05],13
-0.15,[1;1.099815008015836],[0;0.05],38272
1.95,[1;6.186598453601071],[0;0.05],66436
2.1,[1;314.4533162034966],[0;1],69884
-2.1,[1;6.065217114322407],[0;1],13854
0,[1;2.82247490974266],[0;1],41231
1.35,[1;1.909745971782043],[0;0.05],58295
0.8999999999999999,[1;19.65234748197042],[0;1],53673
-2.7,[1;2.578422639954069],[0;1],5258
0.3,[1;1.495004479196073],[0;0.05],44868
-2.55,[1;6.323924957236122],[0;1],7895
-1.35,[1;4.876400987802991],[0;1],23651
-2.85,[1;1.044287890890551],[0;0.05],2137
2.55,[1;732.3252651468215],[0;1],75754
-1.65,[1;1.207824332837352],[0;1],19038
0.6000000000000001,[1;15.21992291914948],[0;1],49839
-0.8999999999999999,[1;3.028605270015819],[0;1],29337
0,[1;1.124750514869431],[0;0.05],40306
2.4,[1;14.66409008200789],[0;0.05],72422
2.7,[1;45.14637761341832],[0;0.05],76655
0,[1;5.62765540821332],[0;1],41548
2.4,[1;671.5662808157992],[0;1],73955
2.85,[1;5.81082989032291],[0;0.05],78108
-1.65,[1;3.069071643461688],[0;1],19351
-1.5,[1;1.119645127613031],[0;0.05],20404
2.85,[1;32.61377148509872],[0;0.05],78364
0.45,[1;3.756887479931073],[0;1],47225
0.3,[1;1.526238795366263],[0;0.05],44921
-2.25,[1;5.013014897435582],[0;1],11675
-0.6000000000000001,[1;2.997368740297298],[0;1],33318
2.4,[1;119.6993069233199],[0;1],73216
2.1,[1;5.280524521646494],[0;0.05],68279
2.85,[1;1950.388731507755],[0;1],79994
2.7,[1;305.1524688630016],[0;1],77266
1.2,[1;38.53379151253232],[0;1],57754
0.75,[1;7.700417896093746],[0;1],51333
-1.5,[1;1.276101020428021],[0;0.05],20927
1.2,[1;1.915903392402976],[0;0.05],56388
1.2,[1;3.289959248958428],[0;0.05],56910
0.75,[1;23.30740982814076],[0;1],52027
-3,[1;1.277939149712748],[0;0.05],934
0,[1;1.20572023588207],[0;0.05],40489
-2.85,[1;1.014948282058949],[0;0.05],2037
0,[1;2.707435961855851],[0;1],41218
-1.95,[1;1.187301311948034],[0;0.05],14631
2.7,[1;124.0997504644004],[0;1],77144
-0.15,[1;1.334627665375663],[0;0.05],38860
2.55,[1;767.0526026240389],[0;1],75787
-0.3,[1;3.286351269435352],[0;1],37331
-1.5,[1;3.464698755464447],[0;1],21417
2.25,[1;23.75091957078216],[0;0.05],70912
-1.5,[1;5.391230208100266],[0;1],21739
2.55,[1;647.0854367936519],[0;1],75673
1.2,[1;52.48493335112215],[0;1],58019
0,[1;5.769241805612469],[0;1],41564
1.5,[1;51.17491409334002],[0;1],61551
-1.95,[1;1.26571969274033],[0;0.05],14896
1.2,[1;27.6361071329546],[0;1],57547
0.6000000000000001,[1;1.638656986862139],[0;0.05],48756
-2.25,[1;3.171611546437397],[0;1],11363
1.35,[1;37.03384071561253],[0;1],59544
0.75,[1;23.28492136714358],[0;1],52026
-0.15,[1;5.392347684396587],[0;1],39573
-1.8,[1;1.942809865617777],[0;1],17160
-2.4,[1;6.481765702408662],[0;1],9923
2.7,[1;3.148083099644421],[0;0.05],76089
0.8999999999999999,[1;23.55322887348509],[0;1],53806
2.7,[1;921.0285191533253],[0;1],77681
-1.35,[1;1.102922103978266],[0;0.05],22348
-1.5,[1;6.851086339911259],[0;1],21983
0.8999999999999999,[1;1.338686184788957],[0;0.05],52267
-0.15,[1;1.870157823999176],[0;1],39132
2.85,[1;23.50495930249912],[0;0.05],78277
-1.8,[1;1.137596152972677],[0;0.05],16464
-0.8999999999999999,[1;1.938998107247944],[0;1],29163
-1.05,[1;1.01567312918499],[0;0.05],26061
2.25,[1;513.2968281706261],[0;1],72021
-2.25,[1;4.735624008022394],[0;1],11628
-1.35,[1;1.1664302711369],[0;0.05],22559
0.3,[1;1.454930262222998],[0;0.05],44800
-1.5,[1;1.131910312327017],[0;0.05],20445
-1.65,[1;3.045285735338694],[0;1],19347
3,[1;1372.029969434206],[0;1],81529
2.55,[1;39.56571602118086],[0;0.05],74791
-0.8999999999999999,[1;1.02346699237171],[0;0.05],28087
0.15,[1;1.095608259485512],[0;0.05],42216
-0.45,[1;1.314853526292445],[0;0.05],34925
0.15,[1;4.291306014946956],[0;1],43354
-2.85,[1;1.246144399651977],[0;0.05],2825
0,[1;6.132056948947792],[0;1],41605
2.25,[1;415.180987432924],[0;1],71836
1.95,[1;73.55452423741094],[0;1],67321
1.05,[1;12.54068770631915],[0;1],55335
0.45,[1;1.491074346792232],[0;0.05],46721
-1.05,[1;2.654698695325509],[0;1],27280
1.2,[1;52.7481624424163],[0;1],58024
1.65,[1;4.743727117165116],[0;0.05],62590
2.25,[1;27.2247506887927],[0;0.05],71043
-2.25,[1;4.81825108146462],[0;1],11642
2.4,[1;394.5126308643651],[0;1],73584
1.35,[1;3.308806531844337],[0;0.05],58684
-3,[1;1.262724824033966],[0;0.05],882
-2.1,[1;3.505859882922199],[0;1],13421
2.85,[1;1410.141939988055],[0;1],79736
-0.6000000000000001,[1;4.510581417391196],[0;1],33546
-0.15,[1;1.20643912283739],[0;0.05],38539
0.75,[1;21.68824063634338],[0;1],51955
0.15,[1;1.190235440195184],[0;0.05],42404
-1.2,[1;6.418598564958883],[0;1],25901
-1.2,[1;1.09202093182905],[0;0.05],24311
2.1,[1;11.37267954845883],[0;0.05],68602
-0.75,[1;4.671438972874077],[0;1],31587
-1.95,[1;1.189372740874623],[0;0.05],14638
-2.1,[1;1.206270347656925],[0;0.05],12694
-2.4,[1;1.177710037998693],[0;0.05],8595
-1.95,[1;5.255005918065391],[0;1],15718
-2.25,[1;1.189732167309771],[0;0.05],10637
2.85,[1;467.8510245467175],[0;1],79286
-0.45,[1;1.183975429014873],[0;0.05],34548
-3,[1;5.63422012608281],[0;1],1777
-3,[1;5.59325848002455],[0;1],1770
1.8,[1;9.101892292893217],[0;0.05],64892
-1.35,[1;3.973441265168388],[0;1],23501
0.15,[1;1.374959777006088],[0;0.05],42771
-0.45,[1;6.526382525965055],[0;1],35815
-1.2,[1;1.104474698982148],[0;0.05],24352
1.65,[1;6.257875934066097],[0;0.05],62810
-1.95,[1;1.11480129951742],[0;0.05],14386
-1.95,[1;1.115689054771673],[0;0.05],14389
-1.35,[1;5.382058432478368],[0;1],23735
1.05,[1;1.536089101345596],[0;0.05],54313
-2.55,[1;1.214367514473529],[0;0.05],6718
0.75,[1;14.626863883227],[0;1],51641
-0.45,[1;1.232924531710199],[0;0.05],34689
2.85,[1;867.8011686562628],[0;1],79477
0.15,[1;1.050811349468699],[0;0.05],42127
-2.1,[1;5.757857816325154],[0;1],13802
-0.45,[1;1.165576120909539],[0;0.05],34495
0.6000000000000001,[1;1.777160010983695],[0;0.05],48913
1.35,[1;2.147118714620376],[0;0.05],58361
-2.4,[1;3.846837478346409],[0;1],9476
0.3,[1;1.082475775061484],[0;0.05],44168
-0.3,[1;1.053829963310296],[0;0.05],36166
-0.75,[1;6.378938253961223],[0;1],31853
2.85,[1;141.1901738603873],[0;1],79130
2.25,[1;14.33710241892155],[0;0.05],70557
1.5,[1;57.72012582760239],[0;1],61617
1.35,[1;2.963537087715853],[0;0.05],58588
1.95,[1;253.0936031125814],[0;1],67989
0.8999999999999999,[1;13.49306107431568],[0;1],53463
0.15,[1;2.277961744528393],[0;1],43154
-2.25,[1;1.027428987333969],[0;0.05],10087
